file_name,label,number_label
D:\data\archive\animals_224\cavallo\cavallo1296.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1297.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1298.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1299.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo13.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo130.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1300.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1301.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1302.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1303.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1304.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1305.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1306.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1307.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1308.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1309.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo131.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1310.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1311.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1312.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1313.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1314.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1315.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1316.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1317.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1318.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1319.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo132.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1320.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1321.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1322.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1323.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1324.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1325.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1326.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1327.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1328.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1329.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo133.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1330.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1331.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1332.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1333.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1334.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1335.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1336.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1337.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1338.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1339.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo134.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1340.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1341.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1342.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1343.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1344.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1345.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1346.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1347.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1348.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1349.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo135.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1350.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1351.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1352.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1353.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1354.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1355.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1356.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1357.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1358.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1359.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo136.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1360.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1361.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1362.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1363.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1364.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1365.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1366.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1367.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1368.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1369.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo137.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1370.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1371.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1372.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1373.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1374.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1375.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1376.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1377.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1378.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1379.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo138.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1380.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1381.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1382.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1383.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1384.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1385.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1386.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1387.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1388.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1389.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo139.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1390.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1391.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1392.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1393.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1394.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1395.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1396.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1397.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1398.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1399.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo14.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo140.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1400.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1401.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1402.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1403.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1404.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1405.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1406.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1407.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1408.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1409.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo141.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1410.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1411.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1412.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1413.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1414.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1415.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1416.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1417.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1418.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1419.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo142.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1420.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1421.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1422.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1423.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1424.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1425.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1426.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1427.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1428.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1429.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo143.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1430.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1431.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1432.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1433.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1434.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1435.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1436.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1437.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1438.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1439.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo144.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1440.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1441.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1442.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1443.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1444.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1445.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1446.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1447.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1448.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1449.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo145.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1450.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1451.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1452.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1453.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1454.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1455.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1456.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1457.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1458.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1459.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo146.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1460.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1461.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1462.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1463.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1464.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1465.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1466.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1467.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1468.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1469.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo147.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1470.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1471.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1472.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1473.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1474.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1475.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1476.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1477.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1478.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1479.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo148.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1480.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1481.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1482.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1483.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1484.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1485.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1486.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1487.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1488.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1489.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo149.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1490.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1491.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1492.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1493.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1494.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1495.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1496.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1497.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1498.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1499.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo15.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo150.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1500.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1501.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1502.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1503.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1504.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1505.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1506.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1507.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1508.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1509.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo151.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1510.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1511.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1512.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1513.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1514.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1515.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1516.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1517.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1518.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1519.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo152.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1520.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1521.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1522.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1523.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1524.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1525.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1526.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1527.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1528.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1529.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo153.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1530.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1531.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1532.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1533.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1534.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1535.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1536.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1537.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1538.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1539.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo154.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1540.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1541.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1542.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1543.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1544.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1545.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1546.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1547.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1548.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1549.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo155.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1550.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1551.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1552.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1553.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1554.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1555.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1556.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1557.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1558.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1559.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo156.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1560.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1561.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1562.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1563.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1564.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1565.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1566.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1567.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1568.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1569.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo157.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1570.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1571.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1572.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1573.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1574.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1575.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1576.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1577.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1578.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1579.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo158.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1580.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1581.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1582.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1583.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1584.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1585.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1586.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1587.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1588.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1589.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo159.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1590.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1591.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1592.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1593.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1594.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1595.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1596.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1597.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1598.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1599.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo16.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo160.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1600.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1601.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1602.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1603.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1604.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1605.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1606.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1607.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1608.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1609.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo161.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1610.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1611.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1612.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1613.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1614.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1615.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1616.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1617.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1618.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1619.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo162.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1620.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1621.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1622.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1623.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1624.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1625.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1626.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1627.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1628.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1629.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo163.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1630.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1631.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1632.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1633.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1634.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1635.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1636.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1637.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1638.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1639.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo164.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1640.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1641.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1642.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1643.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1644.jpg,cavallo,1
D:\data\archive\animals_224\cavallo\cavallo1645.jpg,cavallo,1
